id,sku,name,day_ago_created,short_description,price,list_price,price_usd,all_time_quantity_sold,discount,discount_rate,review_count,rating_average,order_count,inventory_status,is_visible,stock_item_qty,stock_item_max_sale_qty,product_name,brand_id,brand_name,categories_id,categories_name
131526584,9036636510573,Áo nỉ Hoodie nam form rộng trơn nhiều màu sắc chất nỉ dày dặn chất lượng cao cấp,825,"Ai đang định tìm cho mình chiếc áo khoác vừa đẹp vừa chống nắng mà có thể giữ ấm được thì không nên bỏ qua em nó nhé Chất liệu Nỉ bông dày dặn, mịn và êm mang lại cảm giác dễ chịu khi mặc.Bảng size : ...",95000,95000,,9.0,0,0,3,3.7,,available,,1000,1000,,111461,OEM,49512,Áo hoodies nam vải nỉ
75615248,1177154861746,"Áo Hoodie Nỉ Bông Unisex Streetwear Lục Lăng ( unisex nam nữ đều mặc được) áo hoodie nam nữ, áo hoodie nữ, áo hoodie nam, áo hoodie ulzzang, áo hoodie unisex",1109,"*áo hoodie nam nữ, áo hoodie nữ, áo hoodie nam, áo hoodie ulzzang, áo hoodie unisex, Áo Hoodie Nỉ Bông Unisex Streetwear Lục Lăng ( unisex nam nữ đều mặc được) được may bằng chất liệu thun nỉ, mềm m...",113000,113000,,18.0,0,0,7,4.6,,available,,1000,1000,,4048625,NIU24,49512,Áo hoodies nam vải nỉ
158138687,3331968415559,Áo Hoodie nam nữ trơn vải nỉ ( POLY ) cao cấp áo khoác unisex dáng rộng đẹp,740,       Áo Hoodie nam nữ trơn vãi thun nỉ ( POLY ) cao cấp áo khoác unisex dáng rộng đẹp   - Hỗ trợ đổi trả trong vòng 7 ngày cho các sản phẩm không vừa size không giống mô tả hoặc lỗi từ nhà sản ...,99000,99000,,,0,0,0,0.0,,available,,1000,1000,,111461,OEM,2,Root
129228655,7960054588144,"Áo Hoodie phản quang 7 màu POKER form dưới 70kg decan in xịn, áo khoác hoodie unisex ulzzang quảng châu in hình ách cơ, áo hoodie nam nữ đều mặc được chống nắng, tranh mưa mặc đi đà lạt",833,"NAM NỮ COUPLE ĐỀU MẶC ĐƯỢC, HÀNG BÁN SHOP STORE DÀY DẶN HÌNH THẬT (ĐỪNG SO SÁNH VỚI HÀNG GIÁ RẺ NHÉ KHÁCH ƠI!!!)* Chất liệu: Thun Nỉ cao cấp mềm mịn, co giản tốt, from chuẩn, không xù, thấm hút mồ hô...",125000,125000,,6.0,0,0,1,5.0,,available,,1000,1000,,740219,Jinrinteen,49512,Áo hoodies nam vải nỉ
81938111,3715432776268,"Áo hoodie nam , áo hoodie nữ , áo hoodie cặp đôi  / áo khoác nam nữ ,  áo khoác cặp đôi form rộng nam nữ mặc vải nỉ ngoại ko xù ko nhão",1043,"** Áo hoodie nam , áo hoodie nữ , áo hoodie cặp đôi / áo khoác nam nữ , áo khoác cặp đôi form rộng nam nữ mặc vải nỉ ngoại ko xù ko nhão  : với chất vải nỉ ngoại mịn dày ,mềm mịn, không bị xù, mùa hè ...",104000,104000,,7.0,0,0,4,5.0,,available,,1000,1000,,111461,OEM,49512,Áo hoodies nam vải nỉ
139346513,6786029937762,"Áo hoodie nam, Áo hoodie trơn khoác nỉ sweat nỉ thu đông nam nữ",798,"Áo nỉ hoodie nữ phom rộng, Áo khoác nỉ nam hoodie unisex nam nữ️Kiểu dáng: Áo khoác nỉ hoodies️Xuất xứ: Việt Nam ️Phong cách: Unisex - Nam nữ đều mặc được️Chất liệu: Nỉ trần bông dày đẹp, cao cấp...",98000,98000,,3.0,0,0,2,4.5,,available,,1000,1000,,111461,OEM,2,Root
272161921,7960548079818,"Áo hoodie Fafic big, Áo khoác hoodie form rộng nam nữ logo local brand unisex 100% premium cotton có mũ 2 lớp dày dặn ulzzang phong cách Hàn Quốc",124,"— ĐẶC ĐIỂM NỔI BẬT:+ Vải nỉ cào 350 gsm (85% cotton. 15% poly)+ Chi tiết: Hình in kéo lụa, nhãn cao su ở nón+ Form oversize, rộng rãi và tạo cảm giác thoải mái khi mặc+ Thiết kế tinh tế, phong các...",140000,140000,,3.0,0,0,1,5.0,,available,,1000,1000,,5367201,NHUH20,49512,Áo hoodies nam vải nỉ
193180803,1523567041955,Áo Hoodie Nỉ Bông In Hình Form Unisex Nam Nữ,538,Chào mừng bạn đến ShopTHÔNG TIN SẢN PHẨM:Áo Khoác Nỉ BôngFreesizeForm rộng Unisex Nam Nữ Couple đều mặc được.Cam kết: Chất lượng và Mẫu mã Sản phẩm giống với Hình ảnh*** LƯU Ý:Quý Khách vui lòn...,101000,101000,,9.0,0,0,1,4.0,,available,,1000,1000,,4048625,NIU24,49512,Áo hoodies nam vải nỉ
114810211,8901928224460,ÁO HOODIE UNISEX Nam Nữ BASIC CAO CẤP màu GHI,914,"       Áo # nỉ bông đủ size L -2XL( 40kg đến 100kg), hoodie nỉ bông unisex    Loại hàng: Quần áo unisex dáng rộng    Chất liệu: Áo nỉ bông dày dặn, mềm nhẹ    Size: M đến 2XL ( tương đương 40kg...",112000,112000,,3.0,0,0,2,4.5,,available,,1000,1000,,111461,OEM,2,Root
74595877,3089258138038,"Áo hoodie nam , áo hoodie nữ , áo hoodie vải nỉ ngoại",1125,"* Áo hoodie nam , áo hoodie nữ , áo khoác hoodie vải nỉ ngoại được may từ chất liệu nỉ ,dày dặn,mềm mịn, thoáng mát co giãn và thấm hút mồ cực kì hiệu quả ới đường may tỉ mỉ,  tinh tế ,màu sắc tran...",100000,100000,,3.0,0,0,1,3.0,,available,,1000,1000,,740219,Jinrinteen,49512,Áo hoodies nam vải nỉ
155287939,1665409994517,"Áo khoác hoodie nam AKUBA in chữ, form oversize, chất liệu dày dặn, bền màu 01J0113",749,"CHI TIẾT SẢN PHẨM - Sản phẩm: Áo khoác hoodie nam AKUBA in chữ, form oversize, chất liệu dày dặn, bền màu 01J0113- Màu sắc: Xám Đậm, Xám Trắng- Form dáng: Oversize- Size: M L XL- Thiết kế và sản xuất:...",555000,555000,,8.0,0,0,3,5.0,,available,,1000,1000,,201087,AKUBA,49512,Áo hoodies nam vải nỉ
109847419,1537550260168,Áo Hoodie Nỉ Ngoại Unisex Nam Nữ Angel Form Rộng Thoải Mái,934,        THÔNG TIN SẢN PHẨM:    Áo Khoác nỉ 1 lớp    Form rộng Unisex Nam Nữ Couple đều mặc được.    Cam kết: Chất lượng và Mẫu mã Sản phẩm giống với Hình ảnh   *** LƯU Ý:    Quý Khách vui lòn...,100000,100000,,20.0,0,0,4,2.8,,available,,1000,1000,,740219,Jinrinteen,49512,Áo hoodies nam vải nỉ
75739871,3788086057596,Áo Hoodie Among US [ HÀNG MỚI VỀ ] TRUST NO ONE Màu Đen Hình Xanh Có Nón Chất Vải Nỉ Bông Dầy Dặn Mềm Mịn Ấm Áp Form Đẹp Dành Cho Cả Nam Và Nữ,1106,"ẢNH BÁN HÀNG ĐỀU DO SHOP TỰ CHỤP !TIÊU CHÍ BÁN HÀNG:- Không bán sản phẩm kém chất lượng.- Giá cả cạnh tranh nhất, quý khách nên so sánh giá sản phẩm trước khi quyết định đặt hàng.- Cam kết hàng giống ...",153000,153000,,49.0,0,0,12,4.5,,available,,1000,1000,,111461,OEM,49512,Áo hoodies nam vải nỉ
178585201,6704596368430,ÁO HOODIE NAM NỮ IN HÌNH 3 LON NƯỚC HAPPY VẢI NỈ CHẤT DÀY MỀM MỊN ĐẸP,622,"SHOP cảm ơn sự ủng hộ của các bạn, shop mong muốn gửi đến các bạn Uy Tín và Niềm Tin.CÁC ƯU ĐÃI KHI MUA SẮM ( Cam kết hàng chuẩn với mô tả, FREE SHIP, luôn có Voucher giảm giá, tư vấn nhiệt tình lễ p...",102000,102000,,5.0,0,0,3,4.7,,available,,1000,1000,,4048625,NIU24,49512,Áo hoodies nam vải nỉ
181169393,3408101362118,Áo khoác hoodie nam nữ mặc được hình mặt cười cực đẹp,615,"        Free size - 30-50 kg mặc đẹp. Chiều dài áo từ cổ áo là khoảng 54 cm. tay dài khoảng 59cm, chiều rộng ngực áo cỡ 45cm nha   Đặc biệt, Shop miễn phí vận chuyển dành cho đơn hàng từ 99k trở ...",120000,120000,,8.0,0,0,1,5.0,,available,,1000,1000,,111461,OEM,2,Root
73595878,7952229496429,Áo Khoác Free Fire [ Tặng 1 Nón Heavy ] Chất Nỉ Màu Vàng Team Heavy Cực Đẹp Kiểu Dáng Hoodie Trẻ Trung Dễ Phối Đồ Phù Hợp Cho Cả Nam Và Nữ,1144,ẢNH BÁN HÀNG ĐỀU DO SHOP TỰ CHỤP !- Sản phẩm bao gồm 1 áo khoác hoodie màu vàng team heavy + 1 nón thêu heavy cực chấtTIÊU CHÍ BÁN HÀNG:- Không bán sản phẩm kém chất lượng.- Giá cả cạnh tranh nhất...,177000,177000,,237.0,0,0,87,4.5,,available,,1000,1000,,111461,OEM,49512,Áo hoodies nam vải nỉ
130029696,6883113621120,Áo Hoodie Nỉ Nam Nữ From Rộng Unisex In Dạ Quang Phát Sáng Hình Gấu Cực Hot Chất Nỉ Ngoại Dày Dặn (Thought),830,"       Áo Hoodie Nỉ Nam Nữ Unisex In Dạ Quang Phát Sáng   SHOP VỀ ĐỦ SIZE, MÀU SẮC Y HÌNH   SHOP CAM KẾT KO GIỐNG HÌNH HOÀN TIỀN - HỖ TRỢ ĐỔI HÀNG TRONG 1 TUẦN - NẾU KHÁCH KHÔNG ƯNG - KHÔNG HÀI ...",109000,109000,,7.0,0,0,0,0.0,,available,,1000,1000,,111461,OEM,2,Root
76255587,4677955054974,"áo hoodie in phản quan, áo hoodie ulzzang, áo hoodie cá tính, áo hoodie nam nữ đều mặc được",1096,"*áo hoodie in phản quan, áo hoodie ulzzang, áo hoodie cá tính, áo hoodie nam nữ đều mặc được được may bằng chất liệu thun nỉ, mềm mịn thoáng mát co giãn và thấm hút mồ cực kì hiệu quả. Với đường may...",115000,115000,,6.0,0,0,3,3.7,,available,,1000,1000,,740219,Jinrinteen,49512,Áo hoodies nam vải nỉ
146222852,4296037793349,"Áo khoác hoodie nam AKUBA form oversize, chất liệu dày dặn, bền màu 01C513",780,"CHI TIẾT SẢN PHẨM - Sản phẩm: Áo khoác hoodie nam AKUBA form oversize, chất liệu dày dặn, bền màu 01C513- Màu sắc: Xám Đậm, Xám Trắng- Form dáng: Oversize- Size: M L XL- Thiết kế và sản xuất: AKUBA--...",435000,435000,,15.0,0,0,8,5.0,,available,,1000,1000,,201087,AKUBA,49514,Áo hoodies nam vải cotton
77712586,3305389430454,Áo nỉ Hoodie nỉ ngoại unisex trơn đủ màu (unisex nam nữ đều mặc được),1067,"Áo nỉ Hoodie dài form rộng style Hàn Quốc, 1 item không thể thiếu trong tủ quần áo của những anh chàng hay cô nàng năng động cá tính.Vì sao nó lại là 1 item không thể thiếu?Vì nó có thể phối được n...",78900,78900,,26.0,0,0,8,4.0,,available,,1000,1000,,111461,OEM,49512,Áo hoodies nam vải nỉ
141600670,5020970334311,Áo Hoodie Trơn Nam Nữ Mặc Cặp Dáng Rộng Loại Đẹp Màu Đen Trắng HD101,795,"       Khách yêu yên tâm khi đặt hàng tại nhà FAVITI nha!!!    THÔNG TIN SẢN PHẨM: Áo hoodie nam nữ trơn dày đẹp cao cấp   ️ Chất liệu áo áo hoodie trơn : vài thun mềm mịn cao cấp, tạo cảm giác ...",95000,95000,,7.0,0,0,1,5.0,,available,,1000,1000,,111461,OEM,2,Root
213690289,8797177944618,Áo Khoác Hoodie Nam Nữ Họa Tiết Chữ YES - NO Phản Quang Chất Nỉ Mềm Mịn Cao Cấp TP,391,"Chất liệu nỉ bông tạo cảm giác thoải mái khi mặcKiểu dáng trẻ trung, gọn nhẹ, năng độngPhù hợp nhiều hoàn cảnh: mặc nhà, đi học, đi chơi, du lịXuất xứ: Việt NamKích cỡ:- Size M: cho bạn có cân nặ...",103000,103000,,3.0,0,0,0,0.0,,available,,1000,1000,,5367201,NHUH20,49512,Áo hoodies nam vải nỉ
41104248,2218128360779,Áo hoodie nam màu cam - Orange Hoodies,1530,"***ẢNH THẬT SẢN PHẨM***SIZE : M L XLForm rộng Unisex cho cả nam và nữHình Shop chụp, đảm bảo mặc lên form đẹp như ảnh️️ Bảng size:️ Size M: Dưới 1m65 - Dưới 55kg️ Size L : Dưới 1m75 - Dưới 65kg️ Size...",184000,184000,,4.0,0,0,1,1.0,,available,,1000,1000,,111461,OEM,914,Thời Trang
114415789,2860525544048,"(Video Ảnh Thật ) Áo hoodie THIS'S FACLY áo khoác nỉ form rộng Unisex Nam Nữ Couple đều được, Áo Hoodie tay phồng chất nỉ bông cực mịn chữ nhật - Form rộng Unisex Nam Nữ Couple đều mặc được",916,"Áo hoodie nM , áo khoác nam : chất liệu vải nỉ ngoại mềm mịn , , tạo cảm giác thoải mái thoáng mát khi mặc. Mùa hè thì chống nắng mùa đông thì chống lạnh nhé khách.trung, lịch lãm.* Chữ in rõ , đẹp...",103000,103000,,52.0,0,0,19,4.6,,available,,1000,1000,,4048625,NIU24,49512,Áo hoodies nam vải nỉ
130029126,2729294475098,Áo Hoodie Nỉ Nam Nữ From Rộng Unisex In Dạ Quang Phát Sáng Cực Hot Chất Nỉ Ngoại Dày Dặn (p0kemon),830,"       Áo Hoodie Nỉ Nam Nữ Unisex In Dạ Quang Phát Sáng   SHOP VỀ ĐỦ SIZE, MÀU SẮC Y HÌNH   SHOP CAM KẾT KO GIỐNG HÌNH HOÀN TIỀN - HỖ TRỢ ĐỔI HÀNG TRONG 1 TUẦN - NẾU KHÁCH KHÔNG ƯNG - KHÔNG HÀI ...",109000,109000,,6.0,0,0,1,5.0,,available,,1000,1000,,111461,OEM,2,Root
80622076,1790672734970,Áo Khoác Hoodie Nỉ chống nắng Dành Cho Nam Cho Nữ Không Có Mũ Chất Nỉ Form rộng in hình Hộp Sữa Unisex,1051,"* Chuyên thiết kế các mẫu áo hoodie nam, hoodie nữ, áo cardigan, áo khoác dù nam nữ, áo khoác kaki, áo sweater, jacket …* Hơn nữa, đem đến cho người tiêu dùng những mẫu áo khoác tự thiết kế chất n...",106000,106000,,21.0,0,0,10,4.8,,available,,1000,1000,,740219,Jinrinteen,49512,Áo hoodies nam vải nỉ
262522914,1073959539512,"Áo Chống Nắng, Áo Hoodie Nỉ Nam Nữ Dài Tay In Chữ họa tiết hoạt hình STUDIO Có Nón Form Rộng Phong Cách Hàn Quốc Chất Liệu Cao Cấp Co Giãn Tốt",235,"- THÔNG TIN SẢN PHẨM :- Áo Chống Nắng, Áo Hoodie Nỉ Nam Nữ Dài Tay In Chữ họa tiết hoạt hình STUDIO Có Nón Form Rộng Phong Cách Hàn Quốc Chất Liệu Cao Cấp Co Giãn Tốt_ Áo khoác nỉ hoodie với chất li...",76500,76500,,3.0,0,0,0,0.0,,available,,1000,1000,,111461,OEM,49512,Áo hoodies nam vải nỉ
76138612,5860728932015,Áo Hoodie Nỉ Bông Nam Nữ Unisex Streetwear Lục Lăng Mới nhất - Tô Tô Shop ,1101,NHỮNG CHIẾC ÁO HOODIE / SWEATER STREETWEAR MỚI NHẤT ĐÃ VỀ HÀNG PHỤC VỤ CẢ NHÀ.Thiết kế mới nhất StreetwearChất áo nỉ bông dày dặnForm oversize M L XL XXL (45kg - 80kg)NHỮNG CHIẾC ÁO HOODIE / SWEATER ...,96000,96000,,6.0,0,0,0,0.0,,available,,1000,1000,,111461,OEM,49512,Áo hoodies nam vải nỉ
41276019,7044344605227,áo hoodie from rộng Nam Nữ HD11,1531,"Giới thiệu sản phẩm Thời Trang Chất Liệu : Nỉ Ngoại Cao CấpThiết Kế Mới Nhất. Không nhăn, không xù, không bai, không phai màu. Form dáng body trẻ trung...",99000,99000,,12.0,0,0,5,4.5,,available,,1000,1000,,111461,OEM,2,Root
117900778,5618206459890,ÁO HOODIE NAM NỮ VẢI NỈ POLY DÀY MỊN CHÉM QUẢ CHUỐI CÓ KHÓA KÉO Áo Khoác Nỉ Hoodie Zip Trắng Đen Nam Nữ Unisex-Jins Store,887,"       - Dễ mặc, dễ phối đồ   - Chất vải dù gió ko thấm nước, nhẹ, rất tiện dụng cho các bạn khoác nhẹ, tránh gió, tránh mưa.   - Áo HOODIE NAM NỮ VẢI NỈ POLY DÀY MỊN quả chuối CÓ KHÓA KÉO Unise...",109000,109000,,2.0,0,0,0,0.0,,available,,1000,1000,,740219,Jinrinteen,49512,Áo hoodies nam vải nỉ
146559610,5645741900465,Áo Nỉ Hoodie trơn nỉ bông áo nỉ unisex nam nữ chất liệu nỉ bông dày dặn,777,"       THÔNG TIN SẢN PHẨM: Áo nỉ Hoodie   - Chất liệu nỉ Bông   Cotton 100% mềm mại dày dặn  , ấm áp   - Đường may được gia công tỉ mỉ, chắc chắn.   - Hình in sắc nét, chân thực   M : Ngang 54...",158000,158000,,5.0,0,0,2,5.0,,available,,1000,1000,,111461,OEM,49512,Áo hoodies nam vải nỉ
117922814,3061994433107,Áo hoodie nam nữ unisex cặp đôi sweater local brand hàn quốc cute khoác zip choàng cardigan chống nắng  LILO AND STITCH,891,       * Kính chào quý khách! Cảm ơn quý khách đã click vào trang sản phẩm của SamMy96 Shop. Sau đây là một số thông tin cực kì quan trọng của áo hoodie nam nữ unisex nhiều màu sắc chất nỉ ngoại d...,96000,96000,,6.0,0,0,1,5.0,,available,,1000,1000,,111461,OEM,2,Root
81935376,1763338030263,"Áo Hoodie Chống nắng cho nam và nữ Có Mũ, Form Rộng unisex 4 Màu ulzzang, Áo Hoodie unisex lục giác",1044,"* Chuyên thiết kế các mẫu áo hoodie nam, hoodie nữ, áo cardigan, áo khoác dù nam nữ, áo khoác kaki, áo sweater, jacket …* Hơn nữa, đem đến cho người tiêu dùng những mẫu áo khoác tự thiết kế chất n...",108000,108000,,11.0,0,0,5,3.8,,available,,1000,1000,,740219,Jinrinteen,49512,Áo hoodies nam vải nỉ
74744541,3378717486323,Áo Khoác Hoodie Màu Trắng Hình Đỏ Among Us Chất Nỉ Mềm Mịn Dành Cho Cả Nam Và Nữ,1124,"ẢNH BÁN HÀNG ĐỀU DO SHOP TỰ CHỤP !   TIÊU CHÍ BÁN HÀNG:- Không bán sản phẩm kém chất lượng.- Giá cả cạnh tranh nhất, quý khách nên so sánh giá sản phẩm trước khi quyết định đặt hàng.- Cam kết hàng giố...",155000,155000,,31.0,0,0,15,4.1,,available,,1000,1000,,111461,OEM,49512,Áo hoodies nam vải nỉ
146559695,8424102943302,Áo nỉ Hoodie GRAYS Áo hoodie nam nữ nỉ bông thu đông dày dặn,777,"       THÔNG TIN SẢN PHẨM: Áo nỉ Hoodie   - Chất liệu nỉ Bông   Cotton 100% mềm mại dày dặn  , ấm áp   - Đường may được gia công tỉ mỉ, chắc chắn.   - Hình in sắc nét, chân thực   M : Ngang 54...",179000,179000,,1.0,0,0,1,3.0,,available,,1000,1000,,111461,OEM,49512,Áo hoodies nam vải nỉ
136715268,5575018419951,"Áo khoác nam BIGFOX thu đông, áo hoodie nam tuổi teen dài tay hình mặt cười 45 - 65kg",811,"TÊN SẢN PHẨM: Áo khoác nam BIGFOX thu đông, áo hoodie nam tuổi teen dài tay hình mặt cười 45 - 65kgĐẶC ĐIỂM NỔI BẬT ÁO NỈ NAM: - Tên sản phẩm: Áo nỉ nam tuổi teen BIGFOX - MISS MEOW thu đông, áo swea...",165000,300000,,3.0,135000,45,0,0.0,,available,,1000,1000,,411497,BIGFOX,49512,Áo hoodies nam vải nỉ
208077328,3863798445099,SWE - Áo Hoodie có nón nam nữ KID HOODIE 100% nỉ bông thời trang chính hãng,415,"Designer USA Made in Việt Nam SWE là thương hiệu Local Brand chất lượng Uy tín tại Việt Nam. Mỗi sản sản phẩm của SWE đều mang một câu chuyện riêng, với những thiết kế độc đáo và đầy ấn tượng. Góp p...",682000,682000,,3.0,0,0,0,0.0,,available,,1000,1000,,734935,SWE,49512,Áo hoodies nam vải nỉ
197731600,2411716232388,"áo swear timhk truck, Áo dài tay NỈ BÔNG Unisex Sweater Ulzzang cặp đôi nam nữ form rộng oversize Hàn Quốc, áo sweater, áo hoodie, áo sweater nam, áo sweater nữ, áo sweater nam nữ đều mặc được, áo chui đầu",493,"NAM NỮ COUPLE ĐỀU MẶC ĐƯỢC, HÀNG BÁN SHOP STORE DÀY DẶN HÌNH THẬT (ĐỪNG SO SÁNH VỚI HÀNG GIÁ RẺ NHÉ KHÁCH ƠI!!!)* Chất liệu: Thun Nỉ cao cấp mềm mịn, co giản tốt, from chuẩn, không xù, thấm hút mồ hô...",89000,89000,,16.0,0,0,6,4.8,,available,,1000,1000,,740219,Jinrinteen,49512,Áo hoodies nam vải nỉ
164987064,7990277408676,Áo Hoodie nam nữ in,697,"       Áo Hoodie & Sweater Street Style   - Chất liệu vải Nỉ trong có lót lông, rất đứng form, không quá dày (tuyệt đối không mỏng). Có thể mặc làm áo chống nắng hoặc áo gió. Có thể mặc tập t...",110000,110000,,,0,0,0,0.0,,available,,1000,1000,,111461,OEM,2,Root
253219251,6652842075988,Áo hoodie Nam Nữ form rộng POWR dây kéo thời trang chất nỉ ngoại tp0036,263,       • HƯỚNG DẪN SIZE:   • SIZE: 6-9 MONTHS ( Dành cho EM BÉ dưới 10kg)   • Size XXS:10-20KG   • Size S: 35-43KG   • Size M: 45-51KG   • Size L: 51-57KG   • Size XL: 57-65KG   • Size XXL:...,45000,45000,,,0,0,0,0.0,,available,,1000,1000,,111461,OEM,2,Root
